unique_id,ds,Naive,SeasonalNaive,Drift,AutoETS,AutoARIMA
hotel_70,2023-07-08,0.8377192982456141,0.7982456140350878,0.8395863511990987,0.8744535315777295,0.9736899765268874
hotel_70,2023-07-09,0.8377192982456141,0.6535087719298246,0.8398197328182843,0.7574362228068356,0.9079736328439907
hotel_70,2023-07-10,0.8377192982456141,0.7105263157894737,0.8400531144374699,0.7574322673244427,0.9233947498723726
hotel_70,2023-07-11,0.8377192982456141,0.7105263157894737,0.8402864960566554,0.7564759271000756,0.9271222564113049
hotel_70,2023-07-12,0.8377192982456141,0.75,0.840519877675841,0.7477110455519981,0.9372886698700742
hotel_70,2023-07-13,0.8377192982456141,0.7587719298245614,0.8407532592950266,0.7778270965392885,0.9403301890480952
hotel_70,2023-07-14,0.8377192982456141,0.8377192982456141,0.8409866409142122,0.8384043030588617,0.9801288834467246
hotel_70,2023-07-15,0.8377192982456141,0.7982456140350878,0.8412200225333978,0.8744535315777295,1.026134479564066
hotel_70,2023-07-16,0.8377192982456141,0.6535087719298246,0.8414534041525833,0.7574362228068356,0.9831127333903573
hotel_70,2023-07-17,0.8377192982456141,0.7105263157894737,0.8416867857717689,0.7574322673244427,0.9877860952654474
hotel_70,2023-07-18,0.8377192982456141,0.7105263157894737,0.8419201673909545,0.7564759271000756,0.9921572653199103
hotel_70,2023-07-19,0.8377192982456141,0.75,0.8421535490101401,0.7477110455519981,0.9947949028499179
hotel_70,2023-07-20,0.8377192982456141,0.7587719298245614,0.8423869306293257,0.7778270965392885,0.9962984505840662
hotel_70,2023-07-21,0.8377192982456141,0.8377192982456141,0.8426203122485112,0.8384043030588617,1.0244009470396105
hotel_70,2023-07-22,0.8377192982456141,0.7982456140350878,0.8428536938676968,0.8744535315777295,1.0597854980481194
hotel_70,2023-07-23,0.8377192982456141,0.6535087719298246,0.8430870754868824,0.7574362228068356,1.0268603940975771
hotel_70,2023-07-24,0.8377192982456141,0.7105263157894737,0.843320457106068,0.7574322673244427,1.032765132904983
hotel_70,2023-07-25,0.8377192982456141,0.7105263157894737,0.8435538387252536,0.7564759271000756,1.0352813556105152
hotel_70,2023-07-26,0.8377192982456141,0.75,0.8437872203444391,0.7477110455519981,1.039025152876424
